date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2012-07-06,sh.600016,2.4181625000,2.4505125000,2.3939000000,2.4424250000,2.4586000000,114176769,684213320.0000,0.505484,-0.657900,5.547832,1.233766,1.898457,-114.066668
2012-07-09,sh.600016,2.4302937500,2.4464687500,2.3494187500,2.3655937500,2.4424250000,120380677,713560822.0000,0.532950,-3.145700,5.373314,1.194955,1.838737,-110.478478
2012-07-10,sh.600016,2.3655937500,2.3858125000,2.3615500000,2.3736812500,2.3655937500,55235954,324336515.0000,0.244541,0.341900,5.391684,1.199041,1.845023,-110.856182
2012-07-11,sh.600016,2.3736812500,2.3898562500,2.3615500000,2.3777250000,2.3736812500,51338141,301962197.0000,0.227285,0.170400,5.400869,1.201083,1.848167,-111.045034
2012-07-12,sh.600016,2.3736812500,2.4060312500,2.3453750000,2.3817687500,2.3777250000,91654804,537131919.0000,0.405775,0.170100,5.410054,1.203126,1.851310,-111.233886
2012-07-13,sh.600016,2.3817687500,2.4383812500,2.3817687500,2.4141187500,2.3817687500,69005715,411372599.0000,0.305503,1.358200,5.483536,1.219467,1.876455,-112.744703
2012-07-16,sh.600016,2.4222062500,2.4262500000,2.3898562500,2.4019875000,2.4141187500,67614764,402660279.0000,0.299345,-0.502500,5.455980,1.213339,1.867025,-112.178147
2012-07-17,sh.600016,2.3979437500,2.4343375000,2.3979437500,2.4302937500,2.4019875000,71100732,426454161.0000,0.314778,1.178500,5.520276,1.227638,1.889027,-113.500111
2012-07-18,sh.600016,2.4343375000,2.4343375000,2.3777250000,2.4100750000,2.4302937500,64180339,381513454.0000,0.284140,-0.831900,5.474350,1.217425,1.873312,-112.555851
2012-07-19,sh.600016,2.4060312500,2.4181625000,2.3777250000,2.4060312500,2.4100750000,65554811,389620096.0000,0.290225,-0.167800,5.465165,1.215382,1.870169,-112.366999
2012-07-20,sh.600016,2.3979437500,2.4060312500,2.3858125000,2.3939000000,2.4060312500,40600009,240234532.0000,0.179745,-0.504200,5.437610,1.209254,1.860739,-111.800442
2012-07-23,sh.600016,2.3736812500,2.3736812500,2.3453750000,2.3534625000,2.3939000000,63516336,370288650.0000,0.281200,-1.689200,5.345758,1.188827,1.829308,-109.911921
2012-07-24,sh.600016,2.3453750000,2.3736812500,2.3413312500,2.3453750000,2.3534625000,52040168,302628972.0000,0.230393,-0.343600,5.327388,1.184742,1.823021,-109.534217
2012-07-25,sh.600016,2.3453750000,2.3655937500,2.3413312500,2.3453750000,2.3453750000,39274604,228177385.0000,0.173877,0.000000,5.327388,1.184742,1.823021,-109.534217
2012-07-26,sh.600016,2.3534625000,2.3534625000,2.3130250000,2.3332437500,2.3453750000,52589900,303147037.0000,0.232826,-0.517200,5.299832,1.178614,1.813592,-108.967661
2012-07-27,sh.600016,2.3413312500,2.4019875000,2.3332437500,2.3655937500,2.3332437500,79837953,468251746.0000,0.353459,1.386500,5.373314,1.194955,1.838737,-110.478478
2012-07-30,sh.600016,2.3696375000,2.4100750000,2.3696375000,2.3858125000,2.3655937500,79298293,469784552.0000,0.351070,0.854700,5.419239,1.205169,1.854453,-111.422738
2012-07-31,sh.600016,2.3979437500,2.4343375000,2.3939000000,2.4302937500,2.3858125000,114718993,687224431.0000,0.507885,1.864400,5.520276,1.227638,1.889027,-113.500111
2012-08-01,sh.600016,2.4302937500,2.4545562500,2.4100750000,2.4302937500,2.4302937500,60040358,360565253.0000,0.265811,0.000000,5.520276,1.227638,1.889027,-113.500111
2012-08-02,sh.600016,2.4262500000,2.4424250000,2.4222062500,2.4343375000,2.4302937500,60043896,360892283.0000,0.265827,0.166400,5.529461,1.229681,1.892171,-113.688963
2012-08-03,sh.600016,2.4383812500,2.4424250000,2.4141187500,2.4222062500,2.4343375000,41357627,247982107.0000,0.183099,-0.498300,5.501906,1.223553,1.882741,-113.122407
2012-08-06,sh.600016,2.4262500000,2.4383812500,2.4141187500,2.4262500000,2.4222062500,62237534,372966031.0000,0.275538,0.166900,5.511091,1.225595,1.885884,-113.311259
2012-08-07,sh.600016,2.4222062500,2.4302937500,2.4141187500,2.4181625000,2.4262500000,42939118,257148602.0000,0.190100,-0.333300,5.492721,1.221510,1.879598,-112.933555
2012-08-08,sh.600016,2.4262500000,2.4505125000,2.4222062500,2.4343375000,2.4181625000,53881288,324756089.0000,0.238544,0.668900,5.529461,1.229681,1.892171,-113.688963
2012-08-09,sh.600016,2.4343375000,2.4424250000,2.4222062500,2.4383812500,2.4343375000,36425324,219164497.0000,0.161262,0.166100,5.538646,1.231723,1.895314,-113.877816
2012-08-10,sh.600016,2.4545562500,2.4788187500,2.4424250000,2.4505125000,2.4383812500,70840691,431373228.0000,0.313626,0.497500,5.566202,1.237851,1.904743,-114.444372
2012-08-13,sh.600016,2.4505125000,2.4626437500,2.4383812500,2.4464687500,2.4505125000,56161253,340486118.0000,0.248638,-0.165000,5.557017,1.235809,1.901600,-114.255520
2012-08-14,sh.600016,2.4464687500,2.4666875000,2.4424250000,2.4545562500,2.4464687500,40606797,246268914.0000,0.179775,0.330600,5.575387,1.239894,1.907886,-114.633224
2012-08-15,sh.600016,2.4505125000,2.4586000000,2.3979437500,2.4060312500,2.4545562500,54541743,326303575.0000,0.241468,-1.976900,5.465165,1.215382,1.870169,-112.366999
2012-08-16,sh.600016,2.4060312500,2.4100750000,2.3898562500,2.3979437500,2.4060312500,31837909,188958984.0000,0.140953,-0.336100,5.446795,1.211297,1.863882,-111.989295
2012-08-17,sh.600016,2.3979437500,2.4222062500,2.3939000000,2.4141187500,2.3979437500,45189645,268942640.0000,0.200064,0.674500,5.483536,1.219467,1.876455,-112.744703
2012-08-20,sh.600016,2.3979437500,2.4060312500,2.3696375000,2.3939000000,2.4141187500,30881111,181990573.0000,0.136717,-0.837500,5.437610,1.209254,1.860739,-111.800442
2012-08-21,sh.600016,2.3898562500,2.4019875000,2.3777250000,2.3898562500,2.3939000000,47828421,282428002.0000,0.211746,-0.168900,5.428425,1.207211,1.857596,-111.611590
2012-08-22,sh.600016,2.3858125000,2.3858125000,2.3534625000,2.3655937500,2.3898562500,60555266,354588530.0000,0.268091,-1.015200,5.373314,1.194955,1.838737,-110.478478
2012-08-23,sh.600016,2.3696375000,2.3898562500,2.3494187500,2.3777250000,2.3655937500,51762337,303731888.0000,0.229163,0.512800,5.400869,1.201083,1.848167,-111.045034
2012-08-24,sh.600016,2.3858125000,2.3858125000,2.3655937500,2.3736812500,2.3777250000,57527247,337841037.0000,0.254685,-0.170100,5.037241,1.111797,1.753285,1.422715
2012-08-27,sh.600016,2.3736812500,2.3898562500,2.3575062500,2.3655937500,2.3736812500,62992835,369654584.0000,0.278882,-0.340700,5.020078,1.108008,1.747311,1.417867
2012-08-28,sh.600016,2.3696375000,2.4141187500,2.3655937500,2.4100750000,2.3655937500,59997586,355181584.0000,0.265622,1.880300,5.114472,1.128843,1.780167,1.444528
2012-08-29,sh.600016,2.4060312500,2.4262500000,2.3979437500,2.4181625000,2.4100750000,51170233,305682397.0000,0.226541,0.335600,5.131635,1.132631,1.786141,1.449375
2012-08-30,sh.600016,2.4060312500,2.4383812500,2.4019875000,2.4262500000,2.4181625000,86467742,519001894.0000,0.382811,0.334448,5.148798,1.136419,1.792114,1.454223
2012-08-31,sh.600016,2.4222062500,2.4302937500,2.4100750000,2.4141187500,2.4262500000,50533799,302451502.0000,0.223724,-0.500000,5.123054,1.130737,1.783154,1.446952
2012-09-03,sh.600016,2.4182665100,2.4265624500,2.3975266600,2.3975266600,2.4141185400,65111151,378490910.0000,0.288261,-0.687300,4.960009,1.094750,1.726403,1.400901
2012-09-04,sh.600016,2.3975266600,2.4099705700,2.3436030500,2.3560469600,2.3975266600,106403982,607962073.0000,0.471072,-1.730100,4.874195,1.075810,1.696535,1.376664
2012-09-05,sh.600016,2.3518989900,2.3518989900,2.2357558300,2.2689395900,2.3560469600,229946446,1257106507.0000,1.018021,-3.697200,4.693987,1.036035,1.633811,1.325766
2012-09-06,sh.600016,2.2813835000,2.3601949300,2.2564956800,2.3560469600,2.2689395900,234683865,1307072137.0000,1.038994,3.839100,4.874195,1.075810,1.696535,1.376664
2012-09-07,sh.600016,2.3477510200,2.4431543300,2.3436030500,2.4182665100,2.3560469600,176289969,1020580411.0000,0.780472,2.640800,5.002915,1.104220,1.741338,1.413020
2012-09-10,sh.600016,2.4141185400,2.4224144800,2.3726388400,2.3892307200,2.4182665100,101774461,585456215.0000,0.450577,-1.200700,4.942846,1.090962,1.720430,1.396054
2012-09-11,sh.600016,2.3767868100,2.3809347800,2.3518989900,2.3809347800,2.3892307200,42064242,239876253.0000,0.186227,-0.347200,4.925683,1.087174,1.714456,1.391206
2012-09-12,sh.600016,2.3892307200,2.3975266600,2.3518989900,2.3726388400,2.3809347800,52896718,302340776.0000,0.234185,-0.348400,4.908521,1.083386,1.708482,1.386359
2012-09-13,sh.600016,2.3601949300,2.3684908700,2.3436030500,2.3518989900,2.3726388400,42066406,238996224.0000,0.186237,-0.874100,4.865614,1.073916,1.693548,1.374241
2012-09-14,sh.600016,2.3684908700,2.3892307200,2.3436030500,2.3809347800,2.3518989900,62235242,355729671.0000,0.275528,1.234600,4.925683,1.087174,1.714456,1.391206
2012-09-17,sh.600016,2.3726388400,2.3726388400,2.3436030500,2.3436030500,2.3809347800,44751814,254415437.0000,0.198126,-1.567900,4.848451,1.070128,1.687574,1.369393
2012-09-18,sh.600016,2.3270111700,2.3353071100,2.2813835000,2.2979753800,2.3436030500,60451857,336324662.0000,0.267633,-1.946900,4.754057,1.049293,1.654719,1.342732
2012-09-19,sh.600016,2.2979753800,2.3062713200,2.2813835000,2.2896794400,2.2979753800,42401791,233970785.0000,0.187722,-0.361000,4.736894,1.045505,1.648745,1.337885
2012-09-20,sh.600016,2.2813835000,2.2855314700,2.2606436500,2.2689395900,2.2896794400,60247550,330486453.0000,0.266728,-0.905800,4.693987,1.036035,1.633811,1.325766
2012-09-21,sh.600016,2.2606436500,2.2896794400,2.2481997400,2.2772355300,2.2689395900,49295782,270369561.0000,0.218243,0.365600,4.711150,1.039823,1.639785,1.330614
2012-09-24,sh.600016,2.2606436500,2.2938274100,2.2481997400,2.2938274100,2.2772355300,65901125,360108796.0000,0.291758,0.728600,4.745475,1.047399,1.651732,1.340309
2012-09-25,sh.600016,2.2855314700,2.2979753800,2.2730875600,2.2772355300,2.2938274100,28862297,158921596.0000,0.127779,-0.723300,4.711150,1.039823,1.639785,1.330614
2012-09-26,sh.600016,2.2689395900,2.2855314700,2.2523477100,2.2689395900,2.2772355300,25143424,137624133.0000,0.111315,-0.364300,4.693987,1.036035,1.633811,1.325766
2012-09-27,sh.600016,2.2772355300,2.4058226000,2.2564956800,2.3228632000,2.2689395900,82694369,462647934.0000,0.366105,2.376600,4.805545,1.060658,1.672640,1.357275
2012-09-28,sh.600016,2.3021233500,2.3518989900,2.2855314700,2.3436030500,2.3228632000,77548107,433353829.0000,0.343322,0.892900,4.848451,1.070128,1.687574,1.369393
2012-10-08,sh.600016,2.3353071100,2.3560469600,2.3145672600,2.3311591400,2.3436030500,54319790,305955997.0000,0.240485,-0.531000,4.822707,1.064446,1.678614,1.362122
2012-10-09,sh.600016,2.3436030500,2.3933786900,2.3436030500,2.3809347800,2.3311591400,88116809,504939119.0000,0.390111,2.135200,4.925683,1.087174,1.714456,1.391206
2012-10-10,sh.600016,2.3809347800,2.3933786900,2.3601949300,2.3684908700,2.3809347800,51742100,295875332.0000,0.229073,-0.522600,4.899939,1.081492,1.705495,1.383935
2012-10-11,sh.600016,2.3643429000,2.3809347800,2.3436030500,2.3767868100,2.3684908700,50904656,290267277.0000,0.225365,0.350300,4.917102,1.085280,1.711469,1.388783
2012-10-12,sh.600016,2.3809347800,2.4141185400,2.3809347800,2.3975266600,2.3767868100,72173683,417648937.0000,0.319528,0.872600,4.960009,1.094750,1.726403,1.400901
2012-10-15,sh.600016,2.4058226000,2.4099705700,2.3809347800,2.3975266600,2.3975266600,38256077,220684518.0000,0.169368,0.000000,4.960009,1.094750,1.726403,1.400901
2012-10-16,sh.600016,2.3975266600,2.4224144800,2.3892307200,2.4182665100,2.3975266600,69517388,404252577.0000,0.307768,0.865100,5.002915,1.104220,1.741338,1.413020
2012-10-17,sh.600016,2.4224144800,2.4307104200,2.4099705700,2.4265624500,2.4182665100,86603807,505550177.0000,0.383413,0.343100,5.020078,1.108008,1.747311,1.417867
2012-10-18,sh.600016,2.4307104200,2.4804860600,2.4224144800,2.4721901200,2.4265624500,112824442,669186797.0000,0.499497,1.880300,5.114472,1.128843,1.780167,1.444528
2012-10-19,sh.600016,2.4680421500,2.4887820000,2.4638941800,2.4887820000,2.4721901200,95275411,570207455.0000,0.421804,0.671140,5.148798,1.136419,1.792114,1.454223
2012-10-22,sh.600016,2.4763380900,2.5261137300,2.4721901200,2.5261137300,2.4887820000,110366953,666012023.0000,0.488617,1.500000,5.226030,1.153465,1.818996,1.476036
2012-10-23,sh.600016,2.5261137300,2.5385576400,2.4970779400,2.4970779400,2.5261137300,85007147,516359283.0000,0.376344,-1.149400,5.165960,1.140207,1.798088,1.459070
2012-10-24,sh.600016,2.4887820000,2.5053738800,2.4721901200,2.4721901200,2.4970779400,71452446,428293074.0000,0.316335,-0.996700,5.114472,1.128843,1.780167,1.444528
2012-10-25,sh.600016,2.4721901200,2.4846340300,2.4597462100,2.4763380900,2.4721901200,66287257,395627995.0000,0.293467,0.167800,5.123054,1.130737,1.783154,1.446952
2012-10-26,sh.600016,2.4804860600,2.4887820000,2.4514502700,2.4804860600,2.4763380900,92988322,553908175.0000,0.411679,0.167500,5.131635,1.132631,1.786141,1.449375
2012-10-29,sh.600016,2.4721901200,2.5136698200,2.4638941800,2.5012259100,2.4804860600,69747353,419287177.0000,0.308786,0.836100,5.174542,1.142101,1.801075,1.461494
2012-10-30,sh.600016,2.4970779400,2.5136698200,2.4680421500,2.4721901200,2.5012259100,78529303,470737484.0000,0.347666,-1.160900,5.114472,1.128843,1.780167,1.444528
2012-10-31,sh.600016,2.4804860600,2.5095218500,2.4597462100,2.4970779400,2.4721901200,80480293,483582301.0000,0.356303,1.006700,4.831395,1.106143,1.710773,1.857125
2012-11-01,sh.600016,2.4970779400,2.5510015500,2.4929299700,2.5012259100,2.4970779400,160431622,976304534.0000,0.710264,0.166100,4.839421,1.107980,1.713615,1.860210
2012-11-02,sh.600016,2.5012259100,2.5302617000,2.5012259100,2.5302617000,2.5012259100,64237361,390318655.0000,0.284392,1.160900,4.895600,1.120843,1.733508,1.881805
2012-11-05,sh.600016,2.5302617000,2.5592974900,2.5219657600,2.5510015500,2.5302617000,75754549,464889060.0000,0.335381,0.819700,4.935727,1.130030,1.747717,1.897229
2012-11-06,sh.600016,2.5510015500,2.5551495200,2.5261137300,2.5510015500,2.5510015500,73132858,447637462.0000,0.323774,0.000000,4.935727,1.130030,1.747717,1.897229
2012-11-07,sh.600016,2.5468535800,2.5592974900,2.5261137300,2.5551495200,2.5510015500,89540207,548660923.0000,0.396413,0.162600,4.943753,1.131867,1.750559,1.900314
2012-11-08,sh.600016,2.5302617000,2.5510015500,2.5219657600,2.5302617000,2.5551495200,92993651,568180121.0000,0.411702,-0.974000,4.895600,1.120843,1.733508,1.881805
2012-11-09,sh.600016,2.5302617000,2.5510015500,2.5219657600,2.5344096700,2.5302617000,51684971,316115536.0000,0.228820,0.163900,4.903625,1.122680,1.736350,1.884890
2012-11-12,sh.600016,2.5344096700,2.5883332800,2.5344096700,2.5841853100,2.5344096700,115007170,710095724.0000,0.509161,1.964000,4.999932,1.144729,1.770451,1.921909
2012-11-13,sh.600016,2.5800373400,2.5841853100,2.5219657600,2.5468535800,2.5841853100,80671924,495110220.0000,0.357151,-1.444600,4.927702,1.128192,1.744875,1.894145
2012-11-14,sh.600016,2.5385576400,2.5717414000,2.5344096700,2.5510015500,2.5468535800,69700868,429752698.0000,0.308580,0.162900,4.935727,1.130030,1.747717,1.897229
2012-11-15,sh.600016,2.5427056100,2.5551495200,2.5261137300,2.5427056100,2.5510015500,62695600,383810593.0000,0.277566,-0.325200,4.919676,1.126355,1.742033,1.891060
2012-11-16,sh.600016,2.5344096700,2.5385576400,2.5219657600,2.5261137300,2.5427056100,73902880,450634927.0000,0.327183,-0.652500,4.887574,1.119005,1.730666,1.878720
2012-11-19,sh.600016,2.5219657600,2.5427056100,2.5136698200,2.5261137300,2.5261137300,91697553,559100112.0000,0.405964,0.000000,4.887574,1.119005,1.730666,1.878720
2012-11-20,sh.600016,2.5302617000,2.5427056100,2.5136698200,2.5178177900,2.5261137300,37982810,231432846.0000,0.168158,-0.328400,4.871523,1.115330,1.724982,1.872550
2012-11-21,sh.600016,2.5178177900,2.5385576400,2.5095218500,2.5344096700,2.5178177900,63276307,385078935.0000,0.280137,0.659000,4.903625,1.122680,1.736350,1.884890
2012-11-22,sh.600016,2.5261137300,2.5427056100,2.5178177900,2.5427056100,2.5344096700,45378358,276698250.0000,0.200899,0.327300,4.919676,1.126355,1.742033,1.891060
2012-11-23,sh.600016,2.5468535800,2.5592974900,2.5302617000,2.5302617000,2.5427056100,96343863,591372107.0000,0.426534,-0.489400,4.895600,1.120843,1.733508,1.881805
2012-11-26,sh.600016,2.5302617000,2.5510015500,2.5219657600,2.5468535800,2.5302617000,50162949,306662225.0000,0.222082,0.655700,4.927702,1.128192,1.744875,1.894145
2012-11-27,sh.600016,2.5468535800,2.5841853100,2.5427056100,2.5800373400,2.5468535800,117924628,731972686.0000,0.522077,1.302900,4.991906,1.142892,1.767609,1.918824
2012-11-28,sh.600016,2.5634454600,2.6049251600,2.5634454600,2.6007771900,2.5800373400,100968344,630775986.0000,0.447008,0.803900,5.032034,1.152079,1.781819,1.934249
2012-11-29,sh.600016,2.6049251600,2.6090731300,2.5883332800,2.5966292200,2.6007771900,89909864,563936076.0000,0.398050,-0.159500,5.024009,1.150242,1.778977,1.931164
2012-11-30,sh.600016,2.5883332800,2.6132211000,2.5883332800,2.6090731300,2.5966292200,76659162,481125860.0000,0.339386,0.479200,5.048085,1.155754,1.787502,1.940418
2012-12-03,sh.600016,2.6090731300,2.6132211000,2.5675934300,2.5675934300,2.6090731300,85134341,531498903.0000,0.376907,-1.589800,4.967830,1.137380,1.759084,1.909569
2012-12-04,sh.600016,2.5634454600,2.6132211000,2.5592974900,2.6049251600,2.5675934300,84499996,528654158.0000,0.374099,1.454000,5.040060,1.153917,1.784660,1.937333
2012-12-05,sh.600016,2.6090731300,2.7459561400,2.6049251600,2.7210683200,2.6049251600,272925135,1779779059.0000,1.208296,4.458600,5.264776,1.205365,1.864231,2.023711
2012-12-06,sh.600016,2.7210683200,2.7459561400,2.7086244100,2.7335122300,2.7210683200,89073617,586409289.0000,0.394347,0.457300,5.288853,1.210877,1.872757,2.032966
2012-12-07,sh.600016,2.7459561400,2.8413594500,2.7293642600,2.8413594500,2.7335122300,205327363,1386471292.0000,0.909027,3.945400,5.497518,1.258651,1.946644,2.113174
2012-12-10,sh.600016,2.8496553900,2.9326147900,2.8289155400,2.9118749400,2.8413594500,217479495,1507717056.0000,0.962827,2.481800,5.633952,1.289888,1.994955,2.165618
2012-12-11,sh.600016,2.8994310300,2.9201708800,2.8455074200,2.8620993000,2.9118749400,200925578,1403832831.0000,0.889539,-1.709400,5.537645,1.267838,1.960853,2.128599
2012-12-12,sh.600016,2.8579513300,2.9118749400,2.8455074200,2.9077269700,2.8620993000,226122382,1567158577.0000,1.001091,1.594200,5.625927,1.288050,1.992113,2.162533
2012-12-13,sh.600016,2.8994310300,2.8994310300,2.8538033600,2.8579513300,2.9077269700,222424628,1538593658.0000,0.984720,-1.711800,5.529620,1.266001,1.958011,2.125514
2012-12-14,sh.600016,2.8538033600,3.1151254700,2.8538033600,3.0985335900,2.8579513300,361845656,2599630198.0000,1.601966,8.418000,5.995103,1.372573,2.122836,2.304440
2012-12-17,sh.600016,3.1234214100,3.1939369000,3.0612018600,3.1109775000,3.0985335900,245348190,1845136869.0000,1.086207,0.401600,6.019180,1.378085,2.131362,2.313694
2012-12-18,sh.600016,3.0985335900,3.2022328400,3.0694978000,3.1192734400,3.1109775000,232054858,1758920743.0000,1.027355,0.266700,6.035231,1.381760,2.137046,2.319864
2012-12-19,sh.600016,3.1192734400,3.1731970500,3.0777937400,3.1151254700,3.1192734400,188552132,1412961782.0000,0.834759,-0.133000,6.027205,1.379923,2.134204,2.316779
2012-12-20,sh.600016,3.0902376500,3.1109775000,3.0446099800,3.0819417100,3.1151254700,219312240,1624182256.0000,0.970941,-1.065200,5.963001,1.365223,2.111469,2.292100
2012-12-21,sh.600016,3.0860896800,3.0902376500,3.0114262200,3.0404620100,3.0819417100,213513330,1565215399.0000,0.945268,-1.345900,5.882745,1.346849,2.083051,2.261251
2012-12-24,sh.600016,3.0446099800,3.1275693800,3.0404620100,3.0694978000,3.0404620100,147024177,1094176578.0000,0.650907,0.955000,5.938924,1.359711,2.102944,2.282845
2012-12-25,sh.600016,3.0487579500,3.2561564500,3.0404620100,3.2146767500,3.0694978000,242466861,1863290937.0000,1.073451,4.729700,6.219819,1.424021,2.202407,2.390818
2012-12-26,sh.600016,3.2188247200,3.2229726900,3.1649011100,3.2146767500,3.2146767500,152976378,1178801387.0000,0.677258,0.000000,6.219819,1.424021,2.202407,2.390818
2012-12-27,sh.600016,3.2146767500,3.2478605100,3.1109775000,3.1690490800,3.2146767500,241887997,1851557932.0000,1.070888,-1.419400,6.131538,1.403809,2.171147,2.356883
2012-12-28,sh.600016,3.1649011100,3.2146767500,3.1441612600,3.1939369000,3.1690490800,149118825,1144263077.0000,0.660180,0.785300,6.179691,1.414834,2.188198,2.375393
2012-12-31,sh.600016,3.1980848700,3.2686003600,3.1939369000,3.2603044200,3.1939369000,216576436,1688135687.0000,0.958829,2.077900,6.308100,1.444233,2.233667,2.424752
2013-01-04,sh.600016,3.3598557000,3.3888914900,3.2437125400,3.3100800600,3.2603044200,285152831,2283631881.0000,1.262431,1.526700,6.404407,1.466283,2.267769,2.461771
2013-01-07,sh.600016,3.2934881800,3.4635549500,3.2893402100,3.4511110400,3.3100800600,210150795,1718001229.0000,0.930381,4.260700,6.677277,1.528756,2.364391,2.566658
2013-01-08,sh.600016,3.4594069800,3.4635549500,3.3598557000,3.3971874300,3.4511110400,151430552,1242015269.0000,0.670414,-1.562500,6.572944,1.504869,2.327447,2.526554
2013-01-09,sh.600016,3.3805955500,3.4303711900,3.3557077300,3.3930394600,3.3971874300,128960387,1053599765.0000,0.570934,-0.122100,6.564919,1.503031,2.324605,2.523469
2013-01-10,sh.600016,3.3888914900,3.4469630700,3.3515597600,3.3722996100,3.3930394600,126197735,1035333932.0000,0.558704,-0.611200,6.524791,1.493844,2.310396,2.508045
2013-01-11,sh.600016,3.3805955500,3.4054833700,3.3059320900,3.3225239700,3.3722996100,174120775,1408533119.0000,0.770869,-1.476000,6.428484,1.471795,2.276295,2.471026
2013-01-14,sh.600016,3.3142280300,3.5506623200,3.3017841200,3.5465143500,3.3225239700,250216183,2087180961.0000,1.107759,6.741600,6.861865,1.571017,2.429753,2.637612
2013-01-15,sh.600016,3.5423663800,3.5796981100,3.5133305900,3.5672542000,3.5465143500,140939098,1206861852.0000,0.623967,0.584800,6.901993,1.580204,2.443962,2.653036
2013-01-16,sh.600016,3.5548102900,3.5672542000,3.4552590100,3.5423663800,3.5672542000,135654262,1153615661.0000,0.600570,-0.697700,6.853839,1.569180,2.426911,2.634527
2013-01-17,sh.600016,3.5257745000,3.5423663800,3.4677029200,3.5050346500,3.5423663800,120526519,1018838292.0000,0.533596,-1.053900,6.781609,1.552643,2.401334,2.606762
2013-01-18,sh.600016,3.5299224700,3.6709534500,3.5299224700,3.6419176600,3.5050346500,173534881,1512898510.0000,0.768275,3.905300,7.046453,1.613278,2.495114,2.708565
2013-01-21,sh.600016,3.6502136000,3.7414689400,3.6004379600,3.7373209700,3.6419176600,205867882,1818235142.0000,0.911420,2.619600,6.805323,1.655540,2.479134,2.779518
2013-01-22,sh.600016,3.7165811200,3.7788006700,3.6294737500,3.6833973600,3.7373209700,249060601,2235043364.0000,1.102643,-1.442800,6.707133,1.631653,2.443364,2.739414
2013-01-23,sh.600016,3.6543615700,3.8202803700,3.6460656300,3.8161324000,3.6833973600,203363307,1825155445.0000,0.900332,3.603600,6.948832,1.690451,2.531413,2.838132
2013-01-24,sh.600016,3.8161324000,3.9696072900,3.7788006700,3.8576121000,3.8161324000,304905181,2856003334.0000,1.349878,1.087000,7.024363,1.708826,2.558929,2.868981
2013-01-25,sh.600016,3.8493161600,3.8824999200,3.7995405200,3.8700560100,3.8576121000,130079817,1206325050.0000,0.575890,0.322600,7.047022,1.714338,2.567183,2.878236
2013-01-28,sh.600016,3.8742039800,4.1687098500,3.8742039800,4.1479700000,3.8700560100,315832381,3085896195.0000,1.398255,7.181100,7.553078,1.837447,2.751536,3.084926
2013-01-29,sh.600016,4.1604139100,4.3553685000,4.1064903000,4.2558172200,4.1479700000,361063210,3679056974.0000,1.598502,2.600000,7.749458,1.885220,2.823076,3.165134
2013-01-30,sh.600016,4.2599651900,4.3138888000,4.1935976700,4.2972969200,4.2558172200,241639786,2479537545.0000,1.069789,0.974700,7.824989,1.903595,2.850591,3.195983
2013-01-31,sh.600016,4.2972969200,4.3263327100,4.2101895500,4.2765570700,4.2972969200,172906784,1776599230.0000,0.765494,-0.482600,7.787224,1.894408,2.836834,3.180559
2013-02-01,sh.600016,4.2516692500,4.6789101600,4.2226334600,4.6581703100,4.2765570700,362670464,3895720853.0000,1.605617,8.923400,8.482107,2.063453,3.089975,3.464372
2013-02-04,sh.600016,4.6581703100,4.9194924200,4.6457264000,4.7826094100,4.6581703100,512477993,5885585573.0000,2.268846,2.671400,8.708699,2.118576,3.172521,3.556920
2013-02-05,sh.600016,4.7162418900,4.8655688100,4.7037979800,4.8572728700,4.7826094100,346947217,4018491033.0000,1.536007,1.561100,8.844655,2.151650,3.222049,3.612448
2013-02-06,sh.600016,4.8489769300,4.9402322700,4.7411297100,4.8531249000,4.8572728700,247862496,2891281404.0000,1.097339,-0.085400,8.837102,2.149813,3.219297,3.609363
2013-02-07,sh.600016,4.8323850500,4.8365330200,4.4590677500,4.5627670000,4.8531249000,572384251,6342382644.0000,2.534064,-5.982900,8.308386,2.021191,3.026690,3.393418
2013-02-08,sh.600016,4.5129913600,4.5586190300,4.3304806800,4.3636644400,4.5627670000,574655950,6118021898.0000,2.544121,-4.363600,7.945838,1.932994,2.894616,3.245342
2013-02-18,sh.600016,4.4258839900,4.4590677500,4.3055928600,4.3221847400,4.3636644400,351712969,3714770826.0000,1.557106,-0.950600,7.870307,1.914620,2.867101,3.214493
2013-02-19,sh.600016,4.3097408300,4.4134400800,4.2890009800,4.3719603800,4.3221847400,310641765,3261308205.0000,1.375276,1.151600,7.960944,1.936669,2.900119,3.251512
2013-02-20,sh.600016,4.3802563200,4.3802563200,4.2060415800,4.3097408300,4.3719603800,351481661,3626361182.0000,1.556082,-1.423100,7.847648,1.909107,2.858846,3.205238
2013-02-21,sh.600016,4.2890009800,4.2890009800,3.9861991700,4.0525666900,4.3097408300,585360981,5791433711.0000,2.591514,-5.967300,7.379357,1.795186,2.688251,3.013973
2013-02-22,sh.600016,4.0525666900,4.0691585700,3.9115357100,3.9405715000,4.0525666900,391087184,3763630454.0000,1.731424,-2.763600,7.175424,1.745574,2.613959,2.930680
2013-02-25,sh.600016,3.9737552600,4.0525666900,3.9322755600,3.9820512000,3.9405715000,354146105,3406278818.0000,1.567878,1.052600,7.250955,1.763949,2.641475,2.961529
